(16,5,5,6): n_p(interior endpoints) lo=0.000024 hi=9.036900 g=9 (oracle 9)

table: c=s+p+q | s | p | q | lo | hi | g
 27  10   8   9 |   0.0001 |  17.3532 | 17
 27  11   5  11 |   0.0000 |  10.7558 | 10
 27  11   6  10 |   0.0000 |  13.7186 | 13
 27  11   7   9 |   0.0000 |  16.4123 | 16
 27  12   5  10 |   0.0000 |  11.7695 | 11
 27  12   6   9 |   0.0000 |  15.0376 | 15
 27  12   7   8 |   0.0000 |  18.0372 | 18
 27  13   5   9 |   0.0000 |  12.9563 | 12
 27  13   6   8 |   0.0000 |  16.6025 | 16
 27  14   5   8 |   0.0000 |  14.3872 | 14
 27  14   6   7 |   0.0000 |  18.5239 | 18
 27  15   5   7 |   0.0000 |  16.1812 | 16
 27  16   5   6 |   0.0000 |  18.5589 | 18
 28   5   5  18 |   0.0000 |   6.4479 |  6
 28   5   6  17 |   0.0000 |   8.2590 |  8
 28   5   7  16 |   0.0000 |   9.8942 |  9
 28   5   8  15 |   0.0000 |  11.4330 | 11
 28   5   9  14 |   0.0000 |  12.9142 | 12
 28   5  10  13 |   0.0000 |  14.3608 | 14
 28   5  11  12 |   0.0001 |  15.7889 | 15
 28   6   5  17 |   0.0000 |   7.0040 |  7
 28   6   6  16 |   0.0000 |   8.9490 |  8
 28   6   7  15 |   0.0000 |  10.6991 | 10
 28   6   8  14 |   0.0000 |  12.3428 | 12
 28   6   9  13 |   0.0000 |  13.9243 | 13
 28   6  10  12 |   0.0000 |  15.4702 | 15
 28   7   5  16 |   0.0000 |   7.5895 |  7
 28   7   6  15 |   0.0000 |   9.6796 |  9
 28   7   7  14 |   0.0000 |  11.5561 | 11
 28   7   8  13 |   0.0000 |  13.3173 | 13
 28   7   9  12 |   0.0000 |  15.0131 | 15
 28   7  10  11 |   0.0001 |  16.6746 | 16
 28   8   5  15 |   0.0000 |   8.2129 |  8
 28   8   6  14 |   0.0000 |  10.4620 | 10
 28   8   7  13 |   0.0000 |  12.4792 | 12
 28   8   8  12 |   0.0000 |  14.3736 | 14
 28   8   9  11 |   0.0000 |  16.2016 | 16
 28   9   5  14 |   0.0000 |   8.8847 |  8
 28   9   6  13 |   0.0000 |  11.3099 | 11
 28   9   7  12 |   0.0000 |  13.4860 | 13
 28   9   8  11 |   0.0000 |  15.5339 | 15
 28   9   9  10 |   0.0001 |  17.5178 | 17
 28  10   5  13 |   0.0000 |   9.6179 |  9
 28  10   6  12 |   0.0000 |  12.2411 | 12
 28  10   7  11 |   0.0000 |  14.5995 | 14
 28  10   8  10 |   0.0000 |  16.8276 | 16
 28  11   5  12 |   0.0000 |  10.4294 | 10
 28  11   6  11 |   0.0000 |  13.2791 | 13
 28  11   7  10 |   0.0000 |  15.8509 | 15
 28  11   8   9 |   0.0001 |  18.2961 | 18
 28  12   5  11 |   0.0000 |  11.3420 | 11
 28  12   6  10 |   0.0000 |  14.4561 | 14
 28  12   7   9 |   0.0000 |  17.2844 | 17
 28  13   5  10 |   0.0000 |  12.3879 | 12
 28  13   6   9 |   0.0000 |  15.8189 | 15
 28  13   7   8 |   0.0001 |  18.9658 | 18
 28  14   5   9 |   0.0000 |  13.6145 | 13
 28  14   6   8 |   0.0000 |  17.4384 | 17
 28  15   5   8 |   0.0000 |  15.0958 | 15
 28  15   6   7 |   0.0000 |  19.4300 | 19
 28  16   5   7 |   0.0000 |  16.9555 | 16
 28  17   5   6 |   0.0001 |  19.4237 | 19
 29   5   5  19 |   0.0000 |   6.3869 |  6
 29   5   6  18 |   0.0000 |   8.1795 |  8
 29   5   7  17 |   0.0000 |   9.7968 |  9
 29   5   8  16 |   0.0000 |  11.3171 | 11
 29   5   9  15 |   0.0000 |  12.7785 | 12
 29   5  10  14 |   0.0000 |  14.2033 | 14
 29   5  11  13 |   0.0000 |  15.6067 | 15
 29   6   5  18 |   0.0000 |   6.9243 |  6
 29   6   6  17 |   0.0000 |   8.8449 |  8
 29   6   7  16 |   0.0000 |  10.5711 | 10
 29   6   8  15 |   0.0000 |  12.1900 | 12
 29   6   9  14 |   0.0000 |  13.7446 | 13
 29   6  10  13 |   0.0000 |  15.2605 | 15
 29   6  11  12 |   0.0001 |  16.7557 | 16
 29   7   5  17 |   0.0000 |   7.4866 |  7
 29   7   6  16 |   0.0000 |   9.5448 |  9
 29   7   7  15 |   0.0000 |  11.3897 | 11
 29   7   8  14 |   0.0000 |  13.1178 | 13
